header,link,time
ชัวร์ก่อนแชร์ : สีของอสุจิบอกได้ว่าเป็นหมัน จริงหรือ ?,https://tna.mcot.net/latest-news-580324,09/11/2563 15:54
ชัวร์ก่อนแชร์ : ฉีดวัคซีนไข้หวัดใหญ่ ทำให้เสียชีวิตได้ จริงหรือ ?,https://tna.mcot.net/latest-news-580985,10/11/2563 14:41
ชัวร์ก่อนแชร์ : อาเจียนของแมว บอกอาการต่าง ๆ ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-582762,12/11/2563 16:31
ชัวร์ก่อนแชร์ : 7 สมุนไพรแก้อาการนอนไม่หลับ จริงหรือ ?,https://tna.mcot.net/latest-news-583531,13/11/2563 15:30
ชัวร์ก่อนแชร์ FACTSHEET : ทำไมต้องระวังการใช้ยาปฏิชีวนะอย่างพร่ำเพรื่อ ?,https://tna.mcot.net/latest-news-583579,13/11/2563 16:15
ชัวร์ก่อนแชร์ : รักษาต้อกระจกทำให้ค่าสายตากลับมาปกติได้ จริงหรือ ?,https://tna.mcot.net/latest-news-583795,13/11/2563 21:19
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : 5 เทคนิคจับ VDO หลอกลวง,https://tna.mcot.net/latest-news-584129,14/11/2563 20:52
ชัวร์ก่อนแชร์ : คลิปแนะนำวิธีเอาหนามออกใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-584579,16/11/2563 11:31
ชัวร์ก่อนแชร์ : ห้ามกินลูกพลับกับนมเปรี้ยวและกล้วยหอม จริงหรือ ?,https://tna.mcot.net/latest-news-586465,18/11/2563 14:23
ชัวร์ก่อนแชร์ : ใช้ที่ตะไบเล็บมาตะไบฟันให้เรียงตัวสวย จริงหรือ ?,https://tna.mcot.net/latest-news-587087,19/11/2563 17:21
ชัวร์ก่อนแชร์ : สูตรลับสังเกตปัสสาวะแมว จริงหรือ ?,https://tna.mcot.net/latest-news-587178,19/11/2563 20:55
ชัวร์ก่อนแชร์ : ผงชูรส กับบัญชีดำ 8 อาหารก่อมะเร็ง จริงหรือ ?,https://tna.mcot.net/latest-news-587675,20/11/2563 23:29
ชัวร์ก่อนแชร์ : เทคโนโลยี Start – Stop อาจทำให้ไดร์สตาร์ทเสีย จริงหรือ ?,https://tna.mcot.net/latest-news-587683,20/11/2563 23:47
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : Deepfake อย่าเชื่อทุกสิ่งที่มองเห็น,https://tna.mcot.net/latest-news-587918,21/11/2563 20:27
ชัวร์ก่อนแชร์: คำแนะนำในการป้องกันบำเหน็จฯ ข้าราชการ ตกเป็นของแผ่นดิน จริงหรือ ?,https://tna.mcot.net/latest-news-588232,22/11/2563 22:43
ชัวร์ก่อนแชร์ : กินโซดามินต์ทุกวัน ปรับสมดุลเลือด ชะลอไตเสื่อม จริงหรือ ?,https://tna.mcot.net/latest-news-589986,25/11/2563 14:28
ชัวร์ก่อนแชร์ : สุดยอดวิธีกำจัดน้ำมูกทารกจริงหรือ ?,https://tna.mcot.net/latest-news-590464,26/11/2563 11:01
ชัวร์ก่อนแชร์ : ผู้หญิงมีลูกอายุ 33-39 ปี ลูกฉลาดพัฒนาการดีที่สุด จริงหรือ ?,https://tna.mcot.net/latest-news-592332,30/11/2563 10:44
ชัวร์ก่อนแชร์ : 10 อาหารอันตรายนกห้ามกิน จริงหรือ ?,https://tna.mcot.net/latest-news-592577,30/11/2563 15:31
ชัวร์ก่อนแชร์ : น้ำมันเบรกควรจะอยู่ในระดับ Max ที่พอดีไม่ควรมากหรือน้อยเกินไป ?,https://tna.mcot.net/latest-news-592661,30/11/2563 16:27
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : 3 คำถามไขปริศนา Deepfake,https://tna.mcot.net/latest-news-592989,01/12/2563 10:48
ชัวร์ก่อนแชร์ : 9 อาหารต้องห้าม ไม่ควรกินเป็นอาหารเช้าจริงหรือ ?,https://tna.mcot.net/latest-news-594730,03/12/2563 16:36
ชัวร์ก่อนแชร์ : ดึงจมูกเด็กตั้งแต่เล็ก ๆ ทำให้จมูกโด่ง จริงหรือ ?,https://tna.mcot.net/latest-news-594883,04/12/2563 10:42
ชัวร์ก่อนแชร์ FACTSHEET : บลูริง… หมึกอันตราย,https://tna.mcot.net/latest-news-595462,04/12/2563 14:43
ชัวร์ก่อนแชร์ : กินน้ำต้นกล้วย ช่วยแก้กรดไหลย้อน จริงหรือ ?,https://tna.mcot.net/latest-news-596402,07/12/2563 10:45
ชัวร์ก่อนแชร์ : โอโซน (O3) คือออกซิเจน 3 เท่า ช่วยฟื้นฟูเซลล์ ชนะมะเร็ง จริงหรือ,https://tna.mcot.net/latest-news-596458,07/12/2563 11:59
ชัวร์ก่อนแชร์ : 5 อาหารทำให้ไตพัง จริงหรือ ?,https://tna.mcot.net/latest-news-597215,08/12/2563 14:39
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : เทคนิคจับโป๊ะ Deepfake ด้วยการสังเกต,https://tna.mcot.net/latest-news-597231,08/12/2563 14:59
ชัวร์ก่อนแชร์ : คำแนะนำหลังการผ่าตัดรักษาต้อกระจกใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-598300,10/12/2563 12:12
ชัวร์ก่อนแชร์ : 5 วิธีรักษาอาการหวัด มีน้ำมูกของเด็กโดยไม่พึ่งยา จริงหรือ ?,https://tna.mcot.net/latest-news-598309,10/12/2563 12:19
ชัวร์ก่อนแชร์ : ปาท่องโก๋อันตราย มีแอมโมเนีย กระทบต่อไต จริงหรือ ?,https://tna.mcot.net/latest-news-598317,10/12/2563 12:27
ชัวร์ก่อนแชร์ : โรคไต ไม่ได้มาจากการกินเค็ม จริงหรือ ?,https://tna.mcot.net/latest-news-598963,11/12/2563 22:39
ชัวร์ก่อนแชร์ : คลิปวิธีฟื้นฟูสายตาผู้สูงวัยจากญี่ปุ่นใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-599050,11/12/2563 22:46
ชัวร์ก่อนแชร์ : ชุดจัดฟันเองที่บ้าน ใช้ได้จริงหรือ ?,https://tna.mcot.net/latest-news-599718,14/12/2563 11:12
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : สรุปคำสำคัญส่งท้ายปี 2020,https://tna.mcot.net/latest-news-599986,14/12/2563 16:26
ชัวร์ก่อนแชร์ : การสูญเสียการได้ยินบางชนิดไม่สามารถรักษาได้ จริงหรือ ?,https://tna.mcot.net/latest-news-600030,15/12/2563 10:56
ชัวร์ก่อนแชร์ : โรคที่ได้จากการกินกากหมู จริงหรือ ?,https://tna.mcot.net/latest-news-601836,17/12/2563 13:27
ชัวร์ก่อนแชร์ : ดื่มน้ำใบมะละกอรักษามะเร็ง จริงหรือ ?,https://tna.mcot.net/latest-news-602682,18/12/2563 16:54
ชัวร์ก่อนแชร์ : สูตรลับลดน้ำหนักไว จริงหรือ ?,https://tna.mcot.net/latest-news-602714,18/12/2563 17:16
ชัวร์ก่อนแชร์ : ความรู้เบื้องต้นในการเติมลมยางรถยนต์ จริงหรือ ?,https://tna.mcot.net/latest-news-602769,19/12/2563 19:55
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : สรุปเครื่องมือตรวจสอบข้อมูล ในปี 2020,https://tna.mcot.net/latest-news-603061,20/12/2563 21:37
ชัวร์ก่อนแชร์ FACTSHEET ข้อเท็จจริงในการเลือกเครื่องฟอกอากาศ,https://tna.mcot.net/latest-news-603615,21/12/2563 11:56
ชัวร์ก่อนแชร์ : เหตุผล 3 ข้อห้ามถอนหงอก จริงหรือ ?,https://tna.mcot.net/latest-news-604391,22/12/2563 15:13
ชัวร์ก่อนแชร์ : การนำแมลงออกจากหูโดยการใช้ไฟฉายใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-605554,24/12/2563 11:54
ชัวร์ก่อนแชร์ : ประโยชน์ของถั่วงอก จริงหรือ ?,https://tna.mcot.net/latest-news-606919,26/12/2563 15:48
ชัวร์ก่อนแชร์ : 7 สุดยอดสมุนไพรแก้นอนกรน จริงหรือ ?,https://tna.mcot.net/latest-news-606940,26/12/2563 16:20
ชัวร์ก่อนแชร์ : เตือนภัยอะมีบากินสมองคน จริงหรือ ?,https://tna.mcot.net/latest-news-607512,28/12/2563 12:28
ชัวร์ก่อนแชร์ : เทคนิคการขับรถลงเขาใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-607534,28/12/2563 12:33
ชัวร์ก่อนแชร์ : คำแนะนำในการสังเกตสัญลักษณ์บนหน้าปัดรถยนต์,https://tna.mcot.net/latest-news-608549,30/12/2563 11:25
ชัวร์ก่อนแชร์ : โควิด-19 กับ ข่าวปลอมระลอกใหม่ ใครโดนหลอกแล้วบ้าง ?,https://tna.mcot.net/latest-news-609060,30/12/2563 23:10
ชัวร์ก่อนแชร์ : 9 ผลเสียของการนอนหลับมากเกินไป จริงหรือ ?,https://tna.mcot.net/latest-news-609068,30/12/2563 23:16
ชัวร์ก่อนแชร์ : 10 เทรนด์ความปลอดภัยไซเบอร์ประจำปี 2564,https://tna.mcot.net/latest-news-609835,01/01/2564 22:03
ชัวร์ก่อนแชร์ แห่งปี 2563,https://tna.mcot.net/latest-news-609841,01/01/2564 22:10
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : 5 ทักษะตรวจสอบข่าวปลอม สำหรับปี 2564,https://tna.mcot.net/latest-news-610840,04/01/2564 11:39
ชัวร์ก่อนแชร์ : ควรเปลี่ยนตลับแช่คอนแทคเลนส์ทุกเดือนเพื่อป้องกันเชื้อโรคกัดกระจก,https://tna.mcot.net/latest-news-611789,05/01/2564 16:35
ชัวร์ก่อนแชร์ : Away Covid-19 เชื่อถือได้หรือไม่ ?,https://tna.mcot.net/latest-news-612174,06/01/2564 12:33
ชัวร์ก่อนแชร์ : 10 โทษของการนอนดึก จริงหรือ ?,https://tna.mcot.net/latest-news-613142,07/01/2564 15:58
ชัวร์ก่อนแชร์ : คลิปเตือนถึงผลกระทบเมื่อปล่อยให้เด็กเล่นมือถือ จริงหรือ ?,https://tna.mcot.net/latest-news-613153,07/01/2564 16:07
Facts about ‘MorChana App’ Covid-19 Tracking Mobile Application,https://tna.mcot.net/latest-news-613511,08/01/2564 09:46
ไขข้อข้องใจ แอปฯ หมอชนะ คืออะไร และหากไม่ใช้จะมีความผิดหรือไม่?,https://tna.mcot.net/latest-news-613515,08/01/2564 09:50
ชัวร์ก่อนแชร์ : ซื้อชุดตรวจโควิด-19 มาตรวจเองได้จริงหรือ ?,https://tna.mcot.net/latest-news-615553,12/01/2564 11:02
ชัวร์ก่อนแชร์ : ยิ่งถอนผมหงอกผมยิ่งหงอก จริงหรือ ?,https://tna.mcot.net/latest-news-615940,12/01/2564 11:42
ชัวร์ก่อนแชร์ : สูตรหมักขมิ้นรักษาโรคผิวหนังสุนัข ใช้ได้จริงหรือ ?,https://tna.mcot.net/latest-news-617522,14/01/2564 13:57
ชัวร์ก่อนแชร์ : ข่าวคนเสียชีวิตจากวัคซีนโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-617629,14/01/2564 15:11
ชัวร์ก่อนแชร์ : “ยาเขียว” ขับพิษโควิดได้ จริงหรือ ?,https://tna.mcot.net/latest-news-618059,15/01/2564 11:16
ชัวร์ก่อนแชร์ : ฟ้าทะลายโจรป้องกันโควิดได้ จริงหรือ ?,https://tna.mcot.net/latest-news-618068,15/01/2564 11:24
ชัวร์ก่อนแชร์ : Disease X ไวรัสสายพันธุ์ใหม่ ร้ายแรงกว่าโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-620262,19/01/2564 11:37
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : เรื่อง(ปลอม)ระบาด กับ COVID-19,https://tna.mcot.net/latest-news-620301,19/01/2564 11:48
ชัวร์ก่อนแชร์ : คนท้องทำงานหนัก พักผ่อนน้อยคลอดง่าย จริงหรือ ?,https://tna.mcot.net/latest-news-620325,19/01/2564 12:00
ชัวร์ก่อนแชร์ FACTSHEET : อัปเดตวิธีป้องกันเชื้อโควิด-19 มีอะไรเปลี่ยนไปจากปีที่,https://tna.mcot.net/latest-news-620684,19/01/2564 16:18
ชัวร์ก่อนแชร์ : คนนอร์เวย์เสียชีวิต 23 คน เพราะฉีดวัคซีนโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-622265,21/01/2564 16:46
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : 4 สิ่งควรรู้ วัคซีน COVID-19,https://tna.mcot.net/latest-news-623598,24/01/2564 00:30
ชัวร์ก่อนแชร์ : 5 สิ่งที่คนรักรถไม่ควรทำ มีผลเสียต่อรถยนต์ จริงหรือ ?,https://tna.mcot.net/latest-news-623940,24/01/2564 21:42
ชัวร์ก่อนแชร์ : อันตรายจากการไม่ผ่าฟันคุด จริงหรือ ?,https://tna.mcot.net/latest-news-624429,25/01/2564 15:59
ชัวร์ก่อนแชร์ : หน้ากากผ้า ป้องกันไวรัสโควิด-19 ไม่ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-624497,25/01/2564 16:47
ชัวร์ก่อนแชร์ ภัยไซเบอร์ : SMS ปลอมหลอกดูดเงิน,https://tna.mcot.net/latest-news-624514,25/01/2564 17:20
ชัวร์ก่อนแชร์ : วิธีการใช้ยาหยอดหูเด็กใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-624526,25/01/2564 17:26
ชัวร์ก่อนแชร์ FACTSHEET : เมื่อเพื่อนร่วมงาน เพื่อนบ้านในคอนโด ป่วยโควิด-19,https://tna.mcot.net/latest-news-626381,28/01/2564 11:29
ชัวร์ก่อนแชร์ : เก็บข้าวเหนียวในกระติกพลาสติก อาจมีสารปนเปื้อนได้ จริงหรือ ?,https://tna.mcot.net/latest-news-626423,28/01/2564 11:50
ชัวร์ก่อนแชร์ : การตัดขนสุนัขไม่ได้ช่วยให้คลายร้อน จริงหรือ ?,https://tna.mcot.net/latest-news-627503,29/01/2564 17:41
ชัวร์ก่อนแชร์ : อาการผิดปกติบนผิวหนังที่มาจากอากาศหนาว จริงหรือ ?,https://tna.mcot.net/latest-news-628868,01/02/2564 15:45
ชัวร์ก่อนแชร์ : ความแตกต่างระหว่างไวรัสโคโรน่ากับภูมิแพ้ที่แสดงอาการทางดวงตาจริง,https://tna.mcot.net/latest-news-629421,02/02/2564 12:12
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : รวมความเข้าใจผิด กับการฉีดวัคซีน โควิด 19,https://tna.mcot.net/latest-news-630234,03/02/2564 15:56
ชัวร์ก่อนแชร์ : การแพร่เชื้อโควิด-19 จากสตรีมีครรภ์สู่บุตรในครรภ์,https://tna.mcot.net/latest-news-630247,03/02/2564 16:04
ชัวร์ก่อนแชร์ : 12 สัญญาณเตือนว่าตับพัง! จริงหรือ ?,https://tna.mcot.net/latest-news-630905,04/02/2564 16:09
ชัวร์ก่อนแชร์ FACTSHEET : คปภ.อัปเดตคำแนะนำเลือกซื้อประกันโควิด-19,https://tna.mcot.net/latest-news-631331,05/02/2564 16:10
ชัวร์ก่อนแชร์ : ทำกากบาทบนผิวหนังช่วยลดอาการคันจากยุงกัดได้ จริงหรือ ?,https://tna.mcot.net/latest-news-631680,08/02/2564 17:07
ชัวร์ก่อนแชร์ : 9 วิธีนวดล้างพิษชะลอวัยแบบโบราณใช้ได้ จริงหรือ ?,https://tna.mcot.net/latest-news-633015,08/02/2564 17:08
ชัวร์ก่อนแชร์ : กิน “ถั่งเช่า” ทำให้ไตวาย จริงหรือ ?,https://tna.mcot.net/latest-news-634795,10/02/2564 14:53
ชัวร์ก่อนแชร์ : “ถั่งเช่า” ทำให้ไตวาย ไม่ควรรับประทานจริงหรือ ?,https://tna.mcot.net/latest-news-634929,10/02/2564 18:12
ชัวร์ก่อนแชร์ : อาหารเสริมแก้อาการหนังตาตก จริงหรือ ?,https://tna.mcot.net/latest-news-635298,11/02/2564 12:59
ชัวร์ก่อนแชร์ : ต้องระวังสารสีฟ้าบนขั้วมะนาว จริงหรือ ?,https://tna.mcot.net/latest-news-635590,11/02/2564 18:10
ผลิตภัณฑ์ที่ช่วยต่อสู้กับริ้วรอยฯ คืนความอ่อนเยาว์ได้ 20-30 ปี จริงหรือ ?,https://tna.mcot.net/latest-news-637414,15/02/2564 14:18
ชัวร์ก่อนแชร์ วิธีพิชิตโควิด กินกล้วยดิบจิ้มเกลือสร้างเมือกที่คอลดไอ จริงหรือ ?,https://tna.mcot.net/latest-news-638173,16/02/2564 16:15
ชัวร์ก่อนแชร์ : ความจริงของผักกูด จริงหรือ ?,https://tna.mcot.net/latest-news-639500,18/02/2564 14:38
ชัวร์ก่อนแชร์ : ออกกำลังกายตอนเช้าทั้งที่ท้องว่างเสี่ยงตับพังฯ จริงหรือ ?,https://tna.mcot.net/latest-news-639554,18/02/2564 14:55
ชัวร์ก่อนแชร์ : ผลิตภัณฑ์ช่วยคืนความอ่อนเยาว์ได้ 20 – 30 ปี จริงหรือ ?,https://tna.mcot.net/sureandshare-640450,19/02/2564 17:46
ชัวร์ก่อนแชร์ : คลิปรถบรรทุกพุ่งชนรถจักรยานยนต์ที่สงขลา จริงหรือ ?,https://tna.mcot.net/sureandshare-651215,08/03/2564 18:28
ชัวร์ก่อนแชร์ : ค่าอาหาร ส.ส./ส.ว. ที่รัฐสภา คนละ 2500 บาท จริงหรือ?,https://tna.mcot.net/latest-news-651210,08/03/2564 18:42
ชัวร์ก่อนแชร์ : วิธีลบเลือนจุดด่างดำ เพื่อผิวหน้าขาวใสของคุณ จริงหรือ ?,https://tna.mcot.net/sureandshare-655229,15/03/2564 17:26
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : เทคนิคการเสริมสร้างทักษะการรู้เท่าทันสื่อให้เด,https://tna.mcot.net/latest-news-655886,16/03/2564 14:54
ชัวร์ก่อนแชร์ FACT CHECK EXPERT : เกมเสริมสร้างทักษะตรวจสอบข่าวปลอม,https://tna.mcot.net/latest-news-656483,17/03/2564 11:09
ชัวร์ก่อนแชร์ : เทน้ำอัดลมค้นหาพยาธิในเนื้อหมู จริงหรือ?,https://tna.mcot.net/sureandshare-656918,17/03/2564 17:13
ชัวร์ก่อนแชร์ : อินเดียพบตะปูในแคปซูลยา จริงหรือ ?,https://tna.mcot.net/latest-news-659718,22/03/2564 14:26
ชัวร์ก่อนแชร์ : ใช้หม้อทอดไร้น้ำมันประกอบอาหารทำให้เกิดสารก่อมะเร็งจริงหรือ?,https://tna.mcot.net/sureandshare-660284,22/03/2564 20:59
ชัวร์ก่อนแชร์ : การกินยาคุมกำเนิด ทำให้เสี่ยงเป็นเส้นเลือดอุดตัน จริงหรือ ?,https://tna.mcot.net/latest-news-663246,26/03/2564 17:09
ชัวร์ก่อนแชร์ : คลิปเลี้ยงหนอนโดยใช้ทุเรียน จริงหรือ ?,https://tna.mcot.net/latest-news-663260,26/03/2564 17:17
ชัวร์ก่อนแชร์ : 4 สัญญาณอาการสายตาเอียง จริงหรือ ?,https://tna.mcot.net/latest-news-664400,29/03/2564 11:36
ชัวร์ก่อนแชร์ : คำแนะนำในการจัดการระบบไฟบ้านเพื่อรองรับรถ EV ใช้ได้จริงหรือ ?,https://tna.mcot.net/latest-news-664429,29/03/2564 11:43
ชัวร์ก่อนแชร์ : ปวดเข่า ไม่ต้องผ่า ใช้วิธีปั่นเลือดฉีดหัวเข่าได้ จริงหรือ ?,https://tna.mcot.net/latest-news-665005,30/03/2564 11:04
ชัวร์ก่อนแชร์ : เปิดไทม์ไลน์ข่าวปลอม “ไทยกำลังเข้าสู่การแพร่ระบาดโควิด-19 เฟส 3”,https://tna.mcot.net/sureandshare-665479,30/03/2564 16:25
ชัวร์ก่อนแชร์ : พ่นแอลกอฮอล์ใส่กุญแจรถ ทำให้รถระเบิด จริงหรือ ?,https://tna.mcot.net/latest-news-665773,30/03/2564 22:54
ชัวร์ก่อนแชร์ : คลิปโปรยเงินแจก อาลัยเพื่อนที่เสียชีวิตเพราะโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-667157,01/04/2564 18:40
ชัวร์ก่อนแชร์ : น้ำอัดลมผสมลูกอมรสมินต์ เทใส่หลุมที่ขุดไว้ใช้จับปลาได้ จริงหรือ,https://tna.mcot.net/latest-news-667704,02/04/2564 15:49
ชัวร์ก่อนแชร์ : ตำรวจช่างซ่อมรถฟรีทั่วประเทศจริงหรือ ?,https://tna.mcot.net/latest-news-669975,06/04/2564 17:22
ชัวร์ก่อนแชร์:ห้ามกินแอปเปิ้ลทุกชนิดเพราะมีเชื้อแบคทีเรียอันตรายถึงชีวิตจริงหรือ,https://tna.mcot.net/sureandshare-672232,09/04/2564 17:43
ชัวร์ก่อนแชร์ : อย่าเพิ่งหลงเชื่อ ข้อมูลเท็จ “โควิด-19” มั่ว-เก่า-วนซ้ำ,https://tna.mcot.net/latest-news-674814,12/04/2564 21:46
ชัวร์ก่อนแชร์ : 9 ท่าพิชิตโรคหมอนรองกระดูกทับเส้นประสาท จริงหรือ ?,https://tna.mcot.net/latest-news-678157,19/04/2564 13:40
ชัวร์ก่อนแชร์ : ฟ้าทะลายโจร ป้องกันโควิด ไม่ต้องฉีดวัคซีน จริงหรือ ?,https://tna.mcot.net/latest-news-679188,20/04/2564 15:41
ชัวร์ก่อนแชร์ : กินฟ้าทะลายโจรป้องกันโควิด-19 ได้ จริงหรือ?,https://tna.mcot.net/sureandshare-679241,20/04/2564 16:20
ชัวร์ก่อนแชร์ : ฉีดวัคซีนแล้วไม่มีอาการ จะไม่เกิดภูมิคุ้มกัน จริงหรือ ?,https://tna.mcot.net/latest-news-679545,21/04/2564 10:54
ชัวร์ก่อนแชร์ : สธ.ออกแนวทาง “ติดโควิด แยกกักตัวที่บ้านได้” จริงหรือ ?,https://tna.mcot.net/sureandshare-680229,21/04/2564 18:23
ชัวร์ก่อนแชร์ : นอนกัดฟัน ทำให้หน้าสั้น-หน้าบานจริงหรือ?,https://tna.mcot.net/latest-news-680696,22/04/2564 14:20
ชัวร์ก่อนแชร์ : ทำความรู้จักกับ “Line หมอพร้อม” จองฉีดวัคซีนโควิด-19 ดีเดย์ 1 พ.,https://tna.mcot.net/sureandshare-682275,24/04/2564 18:28
ชัวร์ก่อนแชร์ : ปรับคนขับรถไม่ใส่แมสก์-ออกนอกเคหสถาน จริงหรือ?,https://tna.mcot.net/sureandshare-683393,26/04/2564 16:10
ชัวร์ก่อนแชร์ : มหาเศรษฐีชาวอินเดียแห่เช่าเครื่องบินเหมาลำเข้าไทย จริงหรือ?,https://tna.mcot.net/sureandshare-683546,26/04/2564 17:58
ชัวร์ก่อนแชร์:เปิดไทม์ไลน์“หมอพร้อม”ทำไมคิวแรกต้อง“กลุ่มผู้สูงอายุ-7โรคเรื้อรัง”,https://tna.mcot.net/latest-news-685534,28/04/2564 23:52
ชัวร์ก่อนแชร์ : ท้องอิ่มดื่มน้ำอุ่น ก่อนฉีดวัคซีน ป้องกันอาการไม่สบาย จริงหรือ ?,https://tna.mcot.net/latest-news-687144,01/05/2564 17:43
ชัวร์ก่อนแชร์ : ใส่หน้ากากอนามัยซ้ำ เสี่ยงติดเชื้อในกระแสเลือด จริงหรือ ?,https://tna.mcot.net/latest-news-688174,02/05/2564 19:42
ชัวร์ก่อนแชร์ : รวมคลิป-ภาพ “ดับเพราะโควิด-19” จริงหรือ ?,https://tna.mcot.net/latest-news-688771,03/05/2564 21:14
ชัวร์ก่อนแชร์ : ใบมะขามสดคั้นผสมเหล้าขาว แก้โควิด-19 ได้ จริงหรือ?,https://tna.mcot.net/latest-news-689409,04/05/2564 22:19
ชัวร์ก่อนแชร์ : สารก่อมะเร็งในข้าวสาร จริงหรือ ?,https://tna.mcot.net/latest-news-691247,06/05/2564 18:05
ชัวร์ก่อนแชร์ : พบสุนัขติดเชื้อไวรัสโควิด-19 ตัวแรกในไทย ถ่ายทอดจากคนสู่สัตว์,https://tna.mcot.net/sureandshare-691424,06/05/2564 22:19
ชัวร์ก่อนแชร์ : แฉไทม์ไลน์ข่าวปลอม “สาวเล่าประสบการณ์แพ้วัคซีน”,https://tna.mcot.net/latest-news-693928,12/05/2564 00:54
ชัวร์ก่อนแชร์ : FACTSHEET ประมวลคำแนะนำขององค์กรแพทย์เรื่องวัคซีนโควิด-19,https://tna.mcot.net/sureandshare-694883,12/05/2564 14:40
ชัวร์ก่อนแชร์ : สปสช. แจกประกันแพ้วัคซีนโควิด-19 จริงหรือ?,https://tna.mcot.net/sureandshare-695930,13/05/2564 17:49
ชัวร์ก่อนแชร์ : โพวิโดนไอโอดีน ป้องกันโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-697347,15/05/2564 19:44
ชัวร์ก่อนแชร์ : แนะกิน Fish Oilยาพารากล้วย ฯลฯก่อนฉีดวัคซีนโควิด-19จริงหรือ?,https://tna.mcot.net/sureandshare-698382,17/05/2564 17:43
ชัวร์ก่อนแชร์ : ห้ามใช้ผลิตภัณฑ์ล้างห้องน้ำ ผสมกับ น้ำยาฟอกผ้าขาว จริงหรือ ?,https://tna.mcot.net/sureandshare-698434,18/05/2564 21:05
ชัวร์ก่อนแชร์:ข้อเท็จจริงกรณี CDC รายงานโควิดสามารถติดเชื้อในระยะห่างเกิน 6 ฟุต,https://tna.mcot.net/sureandshare-700468,20/05/2564 15:13
ชัวร์ก่อนแชร์ : ก่อนฉีดวัคซีนโควิด-19 ต้องทำอะไรบ้าง? รวมคำแนะนำจากแพทย์,https://tna.mcot.net/sureandshare-700657,20/05/2564 17:05
ชัวร์ก่อนแชร์ : ภาพโรงพยาบาลสนามรัฐ กับงบประมาณ 239 ล้าน จริงหรือ ?,https://tna.mcot.net/latest-news-700745,20/05/2564 22:24
ชัวร์ก่อนแชร์ : ตอบข้อสงสัยแผนฉีดวัคซีนโควิดดีเดย์ 7 มิ.ย.จองที่ไหน-ฉีดเมื่อไหร่,https://tna.mcot.net/sureandshare-701578,21/05/2564 18:52
ชัวร์ก่อนแชร์ : WHO รับรอง “ซิโนแวค” แล้ว จริงหรือ ?,https://tna.mcot.net/latest-news-704563,26/05/2564 17:46
ชัวร์ก่อนแชร์ : ทำไม ศบค. ต้องชะลอลงทะเบียนรับวัคซีนโควิด-19 ผ่านระบบ“หมอพร้อม”?,https://tna.mcot.net/sureandshare-704598,26/05/2564 18:25
ชัวร์ก่อนแชร์ : สาวเสียชีวิตขณะไลฟ์สด เพราะวัคซีนโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-740511,26/05/2564 22:55
ชัวร์ก่อนแชร์ : กินกระชาย “ป้องกัน-รักษา” โควิด-19 ได้ จริงหรือ ?,https://tna.mcot.net/sureandshare-706137,28/05/2564 21:41
ชัวร์ก่อนแชร์ : อังกฤษพบเชื้อโควิด “สายพันธุ์ไทย” จริงหรือ ?,https://tna.mcot.net/latest-news-706145,28/05/2564 21:54
ชัวร์ก่อนแชร์ Q & A : รู้จักวัคซีนทางเลือก “ซิโนฟาร์ม” ฉีดได้เมื่อไหร่ ?,https://tna.mcot.net/sureandshare-706180,29/05/2564 01:07
ชัวร์ก่อนแชร์ : ใช้ ฟอร์มาลีน เป็นสารตั้งต้นในการผลิต วัคซีนโควิด-19 จริงหรือ?,https://tna.mcot.net/sureandshare-707421,31/05/2564 19:10
ชัวร์ก่อนแชร์: ฉีดวัคซีนยังเสี่ยงโควิดและผลข้างเคียง ไม่ฉีดปลอดภัยกว่า จริงหรือ?,https://tna.mcot.net/latest-news-708084,01/06/2564 17:08
ชัวร์ก่อนแชร์: Molnupiravir ยาต้านไวรัสรักษาโควิด 19 หายภายใน 5 วัน จริงหรือ?,https://tna.mcot.net/latest-news-708412,02/06/2564 01:22
